id	go
comp68586_c0_seq1_m.12002	GO:0005829
comp6858_c0_seq1_m.2592	GO:0009507,GO:0016491,GO:0055114
comp6858_c0_seq1_m.2593	GO:0009507,GO:0016491,GO:0055114
comp685_c0_seq1_m.199	GO:0005634,GO:0005737,GO:0016020,GO:0005515,GO:0008270,GO:0061630,GO:0006511,GO:0009651,GO:0009687,GO:0009739,GO:0009789,GO:0010200,GO:0016567,GO:0047484,GO:0080167
comp6861_c0_seq1_m.2596	GO:0005488,GO:0010295,GO:0009414,GO:0009687,GO:0010114,GO:0048838
comp6861_c0_seq1_m.2597	GO:0004497,GO:0006629,GO:0007275,GO:0009987,GO:0065008
comp6863_c0_seq1_m.2600	GO:0005739,GO:0009507,GO:0005488,GO:0016554,GO:0031425,GO:0080156,GO:1900865
comp6864_c0_seq1_m.2601	GO:0005634,GO:0005739,GO:0005886,GO:0004722,GO:0005515,GO:0046872,GO:0006470
comp6866_c0_seq1_m.2602	GO:0005737,GO:0016151,GO:0006807,GO:1905182
comp6866_c0_seq1_m.2603	GO:0005737,GO:0016151,GO:0006807,GO:1905182
comp6868_c0_seq1_m.24287	GO:0016021,GO:0031969
comp686_c0_seq1_m.18247	GO:0005730,GO:0005769,GO:0005789,GO:0005802,GO:0005829,GO:0005886,GO:0012510,GO:0004709,GO:0004712,GO:0005515,GO:0005524,GO:0000165,GO:0001666,GO:0002229,GO:0008219,GO:0009414,GO:0009617,GO:0009620,GO:0009686,GO:0009744,GO:0009750,GO:0009788,GO:0009873,GO:0010105,GO:0010182,GO:0046777,GO:0048510,GO:0071281,GO:1900150,GO:1900424,GO:2000031,GO:2000035,GO:2000069
comp68704_c0_seq1_m.12004	GO:0005773,GO:0005886,GO:0009506,GO:0004674,GO:0005515,GO:0030246,GO:0000302,GO:0006468,GO:0009737,GO:0042742
comp6870_c0_seq1_m.25664	GO:0005634,GO:0005886,GO:0004842,GO:0008270,GO:0016874,GO:0009690,GO:0009850,GO:0080148
comp6870_c0_seq1_m.25665	GO:0005634,GO:0005886,GO:0004842,GO:0008270,GO:0016874,GO:0009690,GO:0009850,GO:0080148
comp6870_c0_seq1_m.25666	GO:0005634,GO:0005886,GO:0004842,GO:0008270,GO:0016874,GO:0009690,GO:0009850,GO:0080148
comp6870_c0_seq2_m.25667	GO:0005634,GO:0005886,GO:0004842,GO:0008270,GO:0016874,GO:0009690,GO:0009850,GO:0080148
comp6870_c0_seq2_m.25668	GO:0005634,GO:0005886,GO:0004842,GO:0008270,GO:0016874,GO:0009690,GO:0009850,GO:0080148
comp6871_c0_seq1_m.2606	GO:0005737,GO:0004462,GO:0019172,GO:0019243
comp6871_c0_seq1_m.2607	GO:0005737,GO:0004462,GO:0016787,GO:0019172,GO:0019243
comp6873_c0_seq1_m.20078	GO:0005634,GO:0009536,GO:0009925,GO:0004674,GO:0005515,GO:0005524,GO:1901981,GO:0006468,GO:0010540,GO:0035556,GO:0048766,GO:2000114
comp6873_c1_seq1_m.20080	GO:0005730,GO:0009536,GO:0009925,GO:0004674,GO:0005515,GO:0005524,GO:1901981,GO:0006468,GO:0009734,GO:0010540,GO:0035556,GO:0048766,GO:2000114
comp68743_c0_seq1_m.12005	GO:0005576,GO:0005634,GO:0005774,GO:0019005,GO:0005516,GO:0031625,GO:0006355,GO:0007623,GO:0009409,GO:0009553,GO:0009555,GO:0009611,GO:0009651,GO:0009723,GO:0009734,GO:0009738,GO:0009739,GO:0009751,GO:0009753,GO:0010167,GO:0010182,GO:0010200,GO:0030162,GO:0042542,GO:0042787,GO:0043161,GO:0051973
comp6874_c0_seq1_m.2608	GO:0005759,GO:0005829,GO:0070469,GO:0000035,GO:0000036,GO:0005515,GO:0031177,GO:0050897,GO:0009107,GO:0009245,GO:0055114
comp68751_c0_seq1_m.12006	GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0009408,GO:0010200
comp6878_c0_seq1_m.2609	GO:0005634,GO:0005829,GO:0005886,GO:0009506,GO:0009507,GO:0009986,GO:0030139,GO:0016597,GO:0019199,GO:0042803,GO:0006521,GO:0008152,GO:0009735,GO:0009786,GO:0009793,GO:0010311,GO:0048829
comp68797_c0_seq1_m.12007	GO:0005634,GO:0005886
comp6881_c0_seq1_m.2610	GO:0005618,GO:0005634,GO:0005739,GO:0005774,GO:0005783,GO:0005829,GO:0005886,GO:0009506,GO:0009570,GO:0009941,GO:0048046,GO:0005524,GO:0016887,GO:0042803,GO:0051082,GO:0006457,GO:0009306,GO:0009408,GO:0009409,GO:0009414,GO:0009651,GO:0009704,GO:0009793,GO:0009934,GO:0010075,GO:0010157,GO:0034976,GO:0045037,GO:0046686
comp6881_c0_seq1_m.2611	GO:0005618,GO:0005634,GO:0005739,GO:0005774,GO:0005783,GO:0005829,GO:0005886,GO:0009506,GO:0009570,GO:0009941,GO:0048046,GO:0005524,GO:0016887,GO:0042803,GO:0051082,GO:0006457,GO:0009306,GO:0009408,GO:0009409,GO:0009414,GO:0009651,GO:0009704,GO:0009793,GO:0009934,GO:0010075,GO:0010157,GO:0034976,GO:0045037,GO:0046686
comp6881_c0_seq1_m.2612	GO:0005618,GO:0005739,GO:0005774,GO:0005829,GO:0009570,GO:0009941,GO:0005524,GO:0042803,GO:0051082,GO:0006457,GO:0009408,GO:0009414,GO:0009651,GO:0009704,GO:0009793,GO:0010157,GO:0045037
comp6883_c0_seq1_m.31219	GO:0005886,GO:0005515,GO:0009638,GO:0009785,GO:0009958,GO:0016567
comp6883_c1_seq2_m.31218	GO:0005886,GO:0009507,GO:0004871,GO:0005515,GO:0009638,GO:0009785,GO:0009860,GO:0016567
comp6884_c0_seq1_m.15855	GO:0003723
comp6884_c0_seq2_m.15856	GO:0003723
comp6885_c0_seq1_m.2613	GO:0016491,GO:0044710
comp6887_c0_seq1_m.2615	GO:0005739,GO:0009507,GO:0016020,GO:0009793
comp6888_c0_seq1_m.2616	GO:0005886,GO:0009617,GO:0044699,GO:0045087,GO:0045088,GO:0050794,GO:0051716
comp6890_c0_seq1_m.15268	GO:0016787
comp6892_c0_seq1_m.2619	GO:0009706,GO:0016021,GO:0005319,GO:0005543,GO:0032365
comp6893_c0_seq1_m.2620	GO:0009536,GO:0016829,GO:0046872,GO:0008152
comp6897_c0_seq1_m.28261	GO:0005634,GO:0005777,GO:0005783,GO:0005829,GO:0009506,GO:0009507,GO:0016020,GO:0033588,GO:0044446,GO:0048046,GO:0071944,GO:0003690,GO:0003697,GO:0003729,GO:0004672,GO:0005516,GO:0005524,GO:0016621,GO:0018024,GO:0042803,GO:0046608,GO:0050662,GO:0000380,GO:0002098,GO:0006351,GO:0006357,GO:0006406,GO:0006464,GO:0007623,GO:0009409,GO:0009414,GO:0009651,GO:0009662,GO:0009699,GO:0009735,GO:0009933,GO:0010043,GO:0010119,GO:0010228,GO:0010449,GO:0010501,GO:0016117,GO:0032508,GO:0042754,GO:0043067,GO:0045087,GO:0046686,GO:0048316,GO:0048366,GO:0048437,GO:0048438,GO:0055114,GO:0080110,GO:0080178
comp6897_c0_seq2_m.28262	GO:0005634,GO:0005783,GO:0005829,GO:0033588,GO:0005516,GO:0005524,GO:0016491,GO:0050662,GO:0002098,GO:0006351,GO:0006357,GO:0009933,GO:0010449,GO:0048316,GO:0048366,GO:0055114,GO:0080110,GO:0080178
comp6898_c0_seq1_m.2621	GO:0005777,GO:0005886,GO:0016021,GO:0004702,GO:0005515,GO:0005524,GO:0006468,GO:0007169,GO:0009409,GO:0009414,GO:0009651,GO:0009738,GO:0009808,GO:0009846,GO:0009942,GO:0009945,GO:0010073,GO:0010152,GO:0048508,GO:0048653,GO:0051260
comp689_c0_seq1_m.201	GO:0005739,GO:0003723,GO:0004519,GO:0031425,GO:0080156
comp68_c0_seq1_m.36797	GO:0005886,GO:0004675,GO:0005524,GO:0006468,GO:0007166,GO:0042742
comp68_c1_seq1_m.36798	GO:0005886,GO:0004675,GO:0005524,GO:0006468,GO:0007166,GO:0042742
comp69026_c0_seq1_m.12008	GO:0009535,GO:0009570,GO:0009941,GO:0004802,GO:0009651,GO:0044237,GO:0044238,GO:0044710,GO:0046686,GO:0071704
comp6902_c0_seq1_m.2624	GO:0005634,GO:0003700,GO:0043565,GO:0044212,GO:0001944,GO:0006355,GO:0010072,GO:0051301
comp6904_c0_seq1_m.2625	GO:0005765,GO:0005829,GO:0030121,GO:0030669,GO:0031901,GO:0032588,GO:0070062,GO:0005515,GO:0006886,GO:0009306,GO:0009792,GO:0016032,GO:0016192,GO:0019886,GO:0032438,GO:0035646,GO:0040011,GO:0040025,GO:0045176,GO:0050690,GO:0060271,GO:0097500
comp6904_c0_seq1_m.2626	GO:0005765,GO:0005829,GO:0030125,GO:0030131,GO:0030669,GO:0031901,GO:0032588,GO:0070062,GO:0005515,GO:0006886,GO:0016192,GO:0019886,GO:0032438,GO:0035646,GO:0050690
comp6905_c1_seq1_m.38141	GO:0000785,GO:0005634,GO:0005762,GO:0009570,GO:0009941,GO:0003682,GO:0003700,GO:0003735,GO:0019843,GO:0030527,GO:0043565,GO:0006333,GO:0006412,GO:0007338,GO:0009409,GO:0009555,GO:0009567,GO:0009658,GO:0009793,GO:0010027,GO:0010197
comp6906_c0_seq1_m.18224	GO:0005739,GO:0005783,GO:0005886,GO:0009941,GO:0031090,GO:0005471,GO:0005524,GO:0016887,GO:0000304,GO:0009409,GO:0009414,GO:0009651,GO:0009737,GO:0010431
comp6906_c0_seq1_m.18225	GO:0005739,GO:0005783,GO:0005886,GO:0009941,GO:0031090,GO:0005471,GO:0005524,GO:0016887,GO:0000304,GO:0009409,GO:0009414,GO:0009651,GO:0009737,GO:0010431
comp6906_c0_seq2_m.18226	GO:0005783,GO:0005886,GO:0016021,GO:0031966,GO:0031969,GO:0005471,GO:0005524,GO:0016887,GO:0000304,GO:0009409,GO:0009414,GO:0009651,GO:0009737,GO:0010431
comp6907_c0_seq1_m.2627	GO:0009534,GO:0042651,GO:0010207
comp690_c0_seq1_m.202	GO:0005829,GO:0070062,GO:0004185,GO:0042573,GO:0045776,GO:0045909,GO:0051603
comp6910_c0_seq1_m.2628	GO:0005777,GO:0005880,GO:0008017,GO:0000226,GO:0009658,GO:0009960,GO:0010342,GO:0051301
comp6912_c0_seq1_m.21002	GO:0005634,GO:0005886,GO:0009506,GO:0016021,GO:0005524,GO:0010329,GO:0042626,GO:0010540,GO:0055085
comp6912_c0_seq1_m.21003	GO:0005634,GO:0005774,GO:0005886,GO:0009506,GO:0016021,GO:0005524,GO:0008559,GO:0010328,GO:0010329,GO:0009630,GO:0009734,GO:0009735,GO:0010315,GO:0010540,GO:0048767,GO:0055085,GO:0060919
comp6912_c1_seq1_m.21004	GO:0005634,GO:0005774,GO:0005886,GO:0009506,GO:0016021,GO:0005524,GO:0008559,GO:0010328,GO:0010329,GO:0009630,GO:0009734,GO:0009735,GO:0010315,GO:0010540,GO:0048767,GO:0055085,GO:0060919
comp69131_c0_seq1_m.12009	GO:0005634,GO:0005515,GO:0061630,GO:0009414,GO:0009651,GO:0010555,GO:0016567,GO:0034971,GO:0042542,GO:0046686,GO:0072756,GO:1902883,GO:1902884
comp6913_c0_seq1_m.2631	GO:0005634,GO:0009507,GO:0003677,GO:0003700,GO:0005515,GO:0006351,GO:0006355,GO:0008285,GO:0009637,GO:0009965,GO:0030154,GO:0031347,GO:0045962,GO:1903508,GO:2000306
comp6915_c0_seq1_m.2633	GO:0000815,GO:0005886,GO:0005515,GO:0007034,GO:0015031,GO:0044763,GO:0070676
comp6918_c0_seq1_m.2637	GO:0000139,GO:0005886,GO:0030125,GO:0030663,GO:0006886,GO:0016192
comp6919_c0_seq1_m.17023	GO:0030529
comp6925_c0_seq1_m.2643	GO:0043231,GO:0044444,GO:0006396
comp6928_c0_seq1_m.2644	GO:0005615,GO:0005794,GO:0009505,GO:0009506,GO:0048046,GO:0001666,GO:0040007,GO:0080167
comp6935_c0_seq1_m.2646	GO:0005739,GO:0044425,GO:0016709,GO:0019825,GO:0046872,GO:0044550
comp6935_c0_seq1_m.2647	GO:0005739,GO:0016021,GO:0005506,GO:0016709,GO:0019825,GO:0020037,GO:0044550,GO:0055114
comp6936_c0_seq1_m.27701	GO:0016740
comp6938_c0_seq1_m.21792	GO:0009507,GO:0080131,GO:1990135,GO:0009694,GO:0009753,GO:0009812
comp6938_c0_seq2_m.21793	GO:0009507,GO:0080131,GO:1990135,GO:0009694,GO:0009753,GO:0009812
comp693_c0_seq1_m.203	GO:0016020,GO:0016301,GO:0002229,GO:0042742
comp6941_c0_seq1_m.2649	GO:0005773,GO:0022626,GO:0003993,GO:0002213,GO:0006979,GO:0009611,GO:0009625,GO:0042538,GO:0046688
comp6943_c0_seq1_m.2651	GO:0005730,GO:0005737,GO:0016580,GO:0016607,GO:0035145,GO:0061574,GO:0071011,GO:0071013,GO:0003714,GO:0003723,GO:0004407,GO:0008134,GO:0000381,GO:0000398,GO:0006342,GO:0006351,GO:0006357,GO:0009651,GO:0009737,GO:0043065,GO:0048025
comp6944_c0_seq1_m.2652	GO:0005774,GO:0005783,GO:0005794,GO:0009045,GO:0046872,GO:0006098,GO:0042732
comp6944_c0_seq1_m.2653	GO:0005774,GO:0005783,GO:0005794,GO:0009045,GO:0046872,GO:0006098,GO:0042732
comp6945_c0_seq1_m.2654	GO:0005634,GO:0005829,GO:0070696,GO:1904822,GO:0010200,GO:0034614,GO:0042742,GO:0043066,GO:0048364,GO:0048658,GO:0051865,GO:1904821,GO:2000028
comp6947_c0_seq1_m.32885	GO:0005730,GO:0005739,GO:0005773,GO:0005794,GO:0005886,GO:0009507,GO:0016021,GO:0022625,GO:0003735,GO:0008097,GO:0008270,GO:0016740,GO:0000027,GO:0006412,GO:0006461,GO:0006913,GO:0008283,GO:0009735,GO:0009955,GO:0009965,GO:0010015,GO:0016567
comp6947_c0_seq1_m.32886	GO:0005730,GO:0005739,GO:0005773,GO:0005794,GO:0005886,GO:0009507,GO:0016021,GO:0022625,GO:0003735,GO:0008097,GO:0008270,GO:0016740,GO:0000027,GO:0006412,GO:0006461,GO:0006913,GO:0008283,GO:0009735,GO:0009955,GO:0009965,GO:0010015,GO:0016567
comp69482_c0_seq1_m.12011	GO:0005739,GO:0016020
comp6950_c0_seq1_m.2655	GO:0005783,GO:0016020,GO:0005488,GO:0010012,GO:0080014,GO:0009741,GO:0009826,GO:0009867,GO:0009911,GO:0010224,GO:0010268,GO:0010358,GO:0010584,GO:0016125,GO:0016132,GO:0048364,GO:0048657,GO:0080003
comp6951_c1_seq1_m.30256	GO:0015630,GO:0044430,GO:0005515,GO:0017111,GO:0097159,GO:1901363,GO:0007409,GO:0007417,GO:0048513,GO:0050896
comp6951_c1_seq1_m.30257	GO:0015630,GO:0044430,GO:0005515,GO:0017111,GO:0097159,GO:1901363,GO:0007409,GO:0007417,GO:0048513
comp6952_c0_seq1_m.2656	GO:0005576,GO:0005774,GO:0005788,GO:0005794,GO:0005829,GO:0009505,GO:0003756,GO:0009055,GO:0006457,GO:0009553,GO:0009567,GO:0009793,GO:0022900,GO:0034976,GO:0045454,GO:0046686,GO:0048868
comp6952_c0_seq1_m.2657	GO:0005576,GO:0005774,GO:0005788,GO:0005794,GO:0005829,GO:0009505,GO:0003756,GO:0009055,GO:0006457,GO:0009553,GO:0009567,GO:0009793,GO:0022900,GO:0034976,GO:0045454,GO:0046686,GO:0048868
comp6953_c0_seq1_m.25780	GO:0005634,GO:0005829,GO:0005886,GO:0012505,GO:0004674,GO:0005524,GO:0051020,GO:0009623,GO:0009814,GO:0016310,GO:0071369
comp6953_c1_seq1_m.25781	GO:0005634,GO:0005829,GO:0005886,GO:0009506,GO:0012505,GO:0004675,GO:0005524,GO:0019901,GO:0051020,GO:0007166,GO:0009623,GO:0009814,GO:0046777,GO:0071369
comp6957_c0_seq1_m.2660	GO:0032991,GO:0044444,GO:0006412
comp6958_c1_seq1_m.28384	GO:0005768,GO:0005794,GO:0005886,GO:0009986,GO:0016021,GO:0010011,GO:0010328,GO:0015171,GO:0015293,GO:0001736,GO:0003333,GO:0009624,GO:0009723,GO:0009734,GO:0009926,GO:0009958,GO:0010311,GO:0048765,GO:0048829,GO:0060919
comp69596_c0_seq1_m.12013	GO:0005737,GO:0033759,GO:0046872,GO:0002229,GO:0009620,GO:0009751,GO:0010150,GO:0019748,GO:0042742,GO:0046244,GO:0051553,GO:0055114,GO:0080167,GO:0097237
comp6959_c0_seq1_m.15553	GO:0005634,GO:0006396
comp6959_c1_seq1_m.15554	GO:0005634,GO:0006396
comp695_c0_seq1_m.37181	GO:0005887,GO:0048235
comp695_c0_seq2_m.37182	GO:0005887,GO:0048235
comp6962_c0_seq1_m.2661	GO:0009534,GO:0044436,GO:0044237,GO:0044710,GO:0071704
comp6963_c0_seq1_m.34439	GO:0000500,GO:0005737,GO:0001165,GO:0001168,GO:0006325,GO:0042790
comp6964_c0_seq1_m.25844	GO:0005739,GO:0016020,GO:0005515,GO:0080161,GO:0009605,GO:0009639,GO:0009733,GO:0009791,GO:0009926,GO:0009987,GO:0050794
comp6964_c0_seq1_m.25845	GO:0005739,GO:0016020,GO:0005515,GO:0080161,GO:0009605,GO:0009639,GO:0009733,GO:0009791,GO:0009926,GO:0009987,GO:0050794
comp6964_c0_seq1_m.25846	GO:0000139,GO:0005739,GO:0009986,GO:0016021,GO:0016324,GO:0031526,GO:0046581,GO:0070062,GO:0005515,GO:0005524,GO:0008559,GO:0015562,GO:0090554,GO:0090555,GO:0099038,GO:0000086,GO:0002481,GO:0002485,GO:0002489,GO:0002591,GO:0006855,GO:0009914,GO:0010038,GO:0014045,GO:0033231,GO:0035633,GO:0043215,GO:0045087,GO:0045332,GO:0046618,GO:0050829,GO:0050892,GO:0060548,GO:0072089,GO:0093002,GO:0099040,GO:1990962,GO:1990963,GO:2001025
comp6964_c0_seq2_m.25847	GO:0000139,GO:0005739,GO:0009986,GO:0016021,GO:0016324,GO:0031526,GO:0046581,GO:0070062,GO:0005515,GO:0005524,GO:0008559,GO:0015562,GO:0090554,GO:0090555,GO:0099038,GO:0000086,GO:0002481,GO:0002485,GO:0002489,GO:0002591,GO:0006855,GO:0009914,GO:0010038,GO:0014045,GO:0033231,GO:0035633,GO:0043215,GO:0045087,GO:0045332,GO:0046618,GO:0050829,GO:0050892,GO:0060548,GO:0072089,GO:0093002,GO:0099040,GO:1990962,GO:1990963,GO:2001025
comp6964_c1_seq1_m.25848	GO:0005634,GO:0005739,GO:0005886,GO:0009506,GO:0009507,GO:0016021,GO:0005516,GO:0008559,GO:0010328,GO:0010329,GO:0008361,GO:0009624,GO:0009637,GO:0009640,GO:0009733,GO:0009735,GO:0009958,GO:0010218,GO:0010315,GO:0010540,GO:0010541,GO:0043481,GO:0048443,GO:0048527,GO:0048767,GO:0055085,GO:0060919,GO:0090691
comp6965_c0_seq1_m.2662	GO:0005739,GO:0009507
comp6966_c0_seq1_m.2663	GO:0044464,GO:0005488,GO:0006355
comp6968_c0_seq1_m.2664	GO:0000139,GO:0005739,GO:0005789,GO:0005886,GO:0005515,GO:0002239,GO:0009816,GO:0009817,GO:0010193
comp6969_c0_seq1_m.2665	GO:0005576,GO:0005634,GO:0008270
comp6970_c0_seq1_m.2666	GO:0005739,GO:0005515,GO:0010193
comp6973_c0_seq1_m.16010	GO:0005635,GO:0005739,GO:0016020,GO:0034399,GO:0033036,GO:0071702
comp6975_c0_seq1_m.2667	GO:0009526,GO:0016020,GO:0044434
comp6977_c0_seq1_m.22788	GO:0008168,GO:0008152,GO:0042254
comp6977_c0_seq3_m.22789	GO:0008173,GO:0008757,GO:0032259,GO:0034470
comp6977_c0_seq4_m.22790	GO:0008173,GO:0008757,GO:0032259,GO:0034470
comp6978_c1_seq1_m.16899	GO:0005618,GO:0005794,GO:0005829,GO:0005886,GO:0009506,GO:0009570,GO:0004130,GO:0016688,GO:0020037,GO:0046872,GO:0000302,GO:0009408,GO:0009651,GO:0009735,GO:0009793,GO:0034599,GO:0042744,GO:0046686,GO:0055114,GO:0098869
comp6982_c0_seq1_m.2669	GO:0044424,GO:0009987
comp6983_c0_seq1_m.2670	GO:0009570,GO:0005215,GO:0005515,GO:0006810,GO:0009793,GO:0010027,GO:0016226
comp6985_c0_seq1_m.2671	GO:0005634,GO:0006351,GO:0045892
comp6989_c0_seq1_m.26028	GO:0005634,GO:0005739,GO:0005829,GO:0003825,GO:0004805,GO:0005992,GO:0070413
comp6989_c1_seq1_m.26029	GO:0005634,GO:0005739,GO:0005829,GO:0003825,GO:0004805,GO:0005992,GO:0070413
comp6990_c0_seq1_m.17001	GO:0005634,GO:0005886,GO:0005911,GO:0016021,GO:0005522,GO:0051015,GO:0009932,GO:0045010
comp6990_c1_seq1_m.17002	GO:0005886,GO:0005911,GO:0005522,GO:0051015,GO:0009932,GO:0045010
comp6996_c0_seq1_m.31067	GO:0005737,GO:0005887,GO:0009506,GO:0005358,GO:0009414,GO:0009555,GO:0009651,GO:0009737,GO:0035428,GO:0046323
comp6996_c1_seq1_m.31068	GO:0005737,GO:0005887,GO:0009506,GO:0005354,GO:0005358,GO:0015578,GO:0055055,GO:0008646,GO:0009414,GO:0009555,GO:0009651,GO:0009737,GO:0046323,GO:0071333
comp69979_c0_seq1_m.12017	GO:0005634,GO:0016829,GO:0052689,GO:0009056,GO:0046287,GO:1901576
comp6997_c0_seq1_m.27296	GO:0005634,GO:0005739,GO:0005773,GO:0005829,GO:0005886,GO:0004707,GO:0005516,GO:0005524,GO:0000165,GO:0006952,GO:0009611,GO:0009738,GO:0009753,GO:0042542
comp6997_c1_seq1_m.27297	GO:0005634,GO:0005739,GO:0005829,GO:0005886,GO:0004707,GO:0005516,GO:0005524,GO:0000165,GO:0006952,GO:0009611,GO:0009738,GO:0009753,GO:0042542
comp6997_c1_seq1_m.27298	GO:0005634,GO:0005739,GO:0005773,GO:0005829,GO:0005886,GO:0004707,GO:0005516,GO:0005524,GO:0000165,GO:0006952,GO:0009611,GO:0009738,GO:0009753,GO:0042542
comp7000_c0_seq1_m.32372	GO:0005777,GO:0005829,GO:0009941,GO:0016020,GO:0004338,GO:0004565,GO:0004725,GO:0019137,GO:0033907,GO:0047701,GO:0052866,GO:0070300,GO:0080011,GO:0080083,GO:0009651,GO:0009682,GO:0009817,GO:0010686,GO:0035335,GO:0042344,GO:0046856,GO:0052544
comp7000_c1_seq1_m.32373	GO:0005576,GO:0005794,GO:0009536,GO:0008422,GO:1901657
comp7001_c1_seq1_m.27220	GO:0009501,GO:0009507,GO:0010170,GO:0005524,GO:0008878,GO:0005978,GO:0019252
comp7001_c1_seq1_m.27221	GO:0009501,GO:0009570,GO:0009941,GO:0005524,GO:0008878,GO:0005978,GO:0019252
comp7001_c1_seq2_m.27222	GO:0009501,GO:0009507,GO:0010170,GO:0005524,GO:0008878,GO:0005978,GO:0019252
comp7001_c1_seq2_m.27223	GO:0009501,GO:0009570,GO:0009941,GO:0005524,GO:0008878,GO:0005978,GO:0019252
comp70030_c0_seq1_m.12021	GO:0005829,GO:0000287,GO:0032556,GO:0042802,GO:0047429,GO:0009143,GO:0051289
comp7009_c0_seq1_m.2676	GO:0000793,GO:0005576,GO:0005634,GO:0005829,GO:0009536,GO:0003677,GO:0003729,GO:0003917,GO:0005515,GO:0046872,GO:0006265,GO:0006268,GO:0007059,GO:0051965
comp7011_c0_seq1_m.2677	GO:0009535,GO:0009642
comp7013_c0_seq1_m.2679	GO:0003824,GO:0008152
comp7013_c0_seq1_m.2680	GO:0003937,GO:0004643,GO:0009152
comp7016_c1_seq1_m.27336	GO:0006996
comp7016_c1_seq1_m.27337	GO:0043231,GO:0044444,GO:0006996
comp7017_c0_seq1_m.2681	GO:0000790,GO:0005681,GO:0003700,GO:0030374,GO:0035257,GO:0000398,GO:2000825
comp7019_c0_seq1_m.2683	GO:0005737,GO:0003677,GO:0046872
comp701_c1_seq1_m.32656	GO:0005737,GO:0015165,GO:0008643,GO:0009792,GO:0015711,GO:0022414,GO:0048513,GO:0090481
comp7023_c0_seq1_m.2684	GO:0009707,GO:0009902
comp70242_c0_seq1_m.12027	GO:0005634,GO:0009506
comp70242_c0_seq1_m.12028	GO:0005634,GO:0009506
comp7024_c0_seq1_m.21718	GO:0009507,GO:0003723,GO:0009658,GO:0009793,GO:0010467,GO:0016070,GO:0071452
comp7024_c0_seq2_m.21719	GO:0009507,GO:0003723,GO:0009658,GO:0009793,GO:0010467,GO:0016070,GO:0071452
comp7024_c0_seq3_m.21721	GO:0005739,GO:0009506,GO:0009507,GO:0042651,GO:0003690,GO:0003727,GO:0008033,GO:0009651,GO:0009658,GO:0009737,GO:0009793,GO:0048364,GO:0048367,GO:0071452
comp70263_c0_seq1_m.12030	GO:0005615,GO:0005794,GO:0005829,GO:0009505,GO:0009506,GO:0048046,GO:0016298,GO:0006629,GO:0080167
comp7026_c0_seq1_m.31590	GO:0008278,GO:0031981,GO:0006302,GO:0006325,GO:0010032,GO:0048229,GO:0051455,GO:0051754
comp7026_c0_seq1_m.31591	GO:0005634,GO:0008278,GO:0006325,GO:0010032,GO:0051455,GO:0051754
comp7026_c1_seq1_m.31592	GO:0005634,GO:0008278,GO:0006325,GO:0010032,GO:0051455,GO:0051754
comp70271_c0_seq1_m.12031	GO:0000287,GO:0010334,GO:1900674
comp7027_c0_seq1_m.2686	GO:0000139,GO:0005634,GO:0005768,GO:0005774,GO:0005789,GO:0005802,GO:0009506,GO:0016021
comp7028_c0_seq1_m.23229	GO:0005634,GO:0016020,GO:0022626,GO:0044446,GO:0097159,GO:1901363,GO:0009816,GO:0009987
comp7028_c1_seq1_m.23230	GO:0000139,GO:0005739,GO:0005789,GO:0005886,GO:0000166,GO:0005515,GO:0002239,GO:0009817,GO:0009861,GO:0010193,GO:2000071
comp7028_c1_seq1_m.23231	GO:0005739,GO:0000166,GO:0005515,GO:0009817,GO:0009861,GO:0010193,GO:2000071
comp7029_c0_seq1_m.2687	GO:0005739,GO:0009507,GO:0003729
comp702_c0_seq1_m.204	GO:0005829,GO:0051082,GO:0006457,GO:0006972,GO:0009408,GO:0009644,GO:0042542
comp70318_c0_seq1_m.12034	GO:0016020,GO:0044424,GO:0003677,GO:0009987,GO:0031323,GO:0044767
comp7031_c0_seq1_m.2688	GO:0005634,GO:0005829,GO:0005839,GO:0016504,GO:0070577,GO:0070628,GO:0006281,GO:0007166,GO:0010499,GO:0044763,GO:0048518,GO:0048583
comp7031_c0_seq1_m.2689	GO:0005634,GO:0003682,GO:0003700,GO:0005515,GO:0043565,GO:0006355,GO:0009555,GO:0010090,GO:0048658
comp70342_c0_seq1_m.12035	GO:0000139,GO:0005618,GO:0016740
comp70342_c0_seq1_m.12036	GO:0005618,GO:0005768,GO:0005802,GO:0030173,GO:0005515,GO:0016757,GO:0009826,GO:0009863,GO:0009969,GO:0010256,GO:0042353
comp7034_c0_seq1_m.2692	GO:0005742,GO:0005774,GO:0009536,GO:0031307,GO:0015266,GO:0015450,GO:0030150,GO:0045040
comp7035_c0_seq1_m.2693	GO:0005634,GO:0005737,GO:0009506,GO:0004842,GO:0070696,GO:0010200,GO:0016567
comp7035_c0_seq1_m.2694	GO:0005634,GO:0005737,GO:0009506,GO:0004842,GO:0016874,GO:0070696,GO:0010200,GO:0016567
comp7036_c0_seq1_m.29336	GO:0009501,GO:0009569,GO:0004373,GO:0009011,GO:0033201,GO:0033840,GO:0019252
comp7037_c0_seq1_m.2695	GO:0046658
