lg	cm	id	sd
7 31.49 comp17492_c2_seq2_m.38132 f3m5_SL_f4m6_Au
7 31.49 comp6322_c0_seq1_m.2246 Au
7 31.49 comp13836_c0_seq1_m.25318 Au
7 31.49 comp17498_c0_seq1_m.9606 Au
7 31.49 comp18635_c0_seq1_m.10251 Au
7 31.49 comp7093_c0_seq1_m.2732 Au
7 31.49 comp7158_c0_seq1_m.2770 Au
7 31.49 comp4847_c0_seq1_m.1500 Au
7 31.49 comp11885_c0_seq1_m.5773 Au
7 31.49 comp17844_c0_seq1_m.18251 Au
7 31.49 comp13995_c0_seq1_m.7259 Au
7 31.49 comp17591_c0_seq1_m.17093 Au
7 31.49 comp94226_c0_seq1_m.12666 Au
7 31.49 comp16748_c0_seq2_m.30972 Au
7 31.49 comp10427_c0_seq1_m.29269 Au
7 31.49 comp80664_c0_seq1_m.12324 Au
7 31.49 comp18519_c0_seq1_m.10182 Au
7 31.49 comp13272_c0_seq1_m.6784 Au
7 31.49 comp5490_c0_seq1_m.1873 Au
7 31.49 comp13995_c0_seq1_m.7262 Au
7 31.49 comp11245_c0_seq1_m.5321 Au
7 31.49 comp15300_c0_seq1_m.36408 Au
7 31.49 comp15067_c1_seq1_m.32082 Au
7 31.49 comp12536_c0_seq1_m.6235 Au
7 31.49 comp17724_c0_seq1_m.9728 Au
7 31.49 comp15934_c0_seq1_m.31216 Au
7 31.49 comp12070_c0_seq1_m.19134 Au
7 31.49 comp18023_c0_seq1_m.9882 Au
7 31.49 comp13976_c0_seq1_m.7245 Au
7 31.49 comp12914_c0_seq1_m.17265 Au
7 31.49 comp12566_c0_seq1_m.6256 Au
7 31.49 comp16152_c0_seq1_m.8773 Au
7 31.49 comp17967_c0_seq1_m.19639 Au
7 31.49 comp4933_c0_seq1_m.1557 Au
7 31.49 comp13353_c0_seq1_m.28951 Au
7 31.49 comp14242_c0_seq3_m.36120 Au
7 31.49 comp15599_c0_seq1_m.8409 Au
7 31.49 comp17472_c0_seq1_m.9587 Au
7 31.49 comp81256_c0_seq1_m.12353 Au
7 31.49 comp17678_c0_seq1_m.38224 Au
7 31.49 comp4054_c0_seq1_m.911 Au
7 31.49 comp15485_c0_seq1_m.8327 Au
7 31.49 comp14081_c0_seq2_m.21394 Au
7 31.49 comp18664_c0_seq1_m.30275 Au
7 31.49 comp3101_c0_seq1_m.616 Au
7 31.49 comp5227_c0_seq1_m.1755 Au
7 31.49 comp16881_c0_seq1_m.9225 Au
7 31.49 comp17621_c0_seq1_m.32250 Au
7 31.49 comp11949_c0_seq1_m.20093 Au
7 31.49 comp17555_c0_seq1_m.9630 Au
7 31.49 comp17360_c0_seq2_m.29220 Au
7 31.49 comp18106_c0_seq3_m.19565 Au
7 31.49 comp37977_c0_seq1_m.11275 Au
7 31.49 comp16711_c1_seq1_m.16637 Au
7 31.49 comp17678_c0_seq1_m.38225 f3m5_SL_f4m6_Au
7 31.49 comp70028_c0_seq1_m.12019 Au
7 31.49 comp5976_c0_seq1_m.2059 Au
7 31.49 comp12748_c0_seq1_m.6402 Au
7 31.49 comp13696_c0_seq1_m.7056 Au
7 31.49 comp15400_c0_seq1_m.8264 Au
7 31.49 comp9428_c0_seq1_m.4129 Au
7 31.49 comp11262_c0_seq5_m.35962 Au
7 31.49 comp6674_c0_seq1_m.2458 Au
7 31.49 comp11639_c0_seq1_m.5590 Au
7 31.49 comp10960_c0_seq1_m.5145 Au
7 31.49 comp14920_c0_seq1_m.17141 Au
7 31.49 comp17263_c0_seq1_m.9451 Au
7 31.49 comp15344_c0_seq1_m.8226 Au
7 31.49 comp15344_c0_seq1_m.8224 Au
7 31.49 comp14637_c1_seq1_m.15971 Au
7 31.49 comp18075_c0_seq1_m.9913 Au
7 31.49 comp17585_c0_seq1_m.23265 Au
7 31.49 comp16871_c0_seq1_m.9222 Au
7 31.49 comp13976_c0_seq1_m.7246 Au
7 31.49 comp14168_c0_seq1_m.7409 Au
7 31.49 comp16711_c0_seq1_m.16636 Au
7 31.49 comp15377_c0_seq1_m.8250 Au
7 31.49 comp15999_c0_seq1_m.8657 Au
7 31.49 comp16301_c0_seq1_m.8861 Au
7 31.49 comp12914_c0_seq1_m.17266 Au
7 31.49 comp13113_c0_seq1_m.6660 Au
7 31.49 comp15334_c0_seq1_m.31742 Au
7 31.49 comp13734_c0_seq1_m.7088 Au
7 31.49 comp13135_c0_seq1_m.6678 Au
7 31.49 comp11977_c0_seq1_m.5832 Au
7 31.49 comp11977_c0_seq1_m.5833 Au
7 31.49 comp13424_c0_seq1_m.30077 Au
7 31.49 comp18011_c0_seq1_m.30439 Au
7 31.49 comp15870_c0_seq1_m.8576 Au
7 31.49 comp15348_c0_seq1_m.8230 Au
7 31.49 comp16605_c0_seq1_m.9064 Au
7 31.49 comp17804_c0_seq1_m.36592 Au
7 31.49 comp18622_c0_seq1_m.10244 Au
7 31.49 comp17501_c0_seq1_m.24456 Au
7 31.49 comp6888_c0_seq1_m.2616 Au
7 31.49 comp14187_c0_seq1_m.7432 Au
7 31.49 comp4362_c0_seq1_m.1101 Au
7 31.49 comp11734_c0_seq1_m.23172 Au
7 31.49 comp13397_c0_seq1_m.6869 Au
7 31.49 comp11785_c0_seq1_m.5696 Au
7 31.49 comp13755_c0_seq1_m.25052 Au
7 31.49 comp5981_c0_seq1_m.2061 Au
7 31.49 comp16860_c0_seq1_m.27054 Au
7 31.49 comp14990_c0_seq4_m.38558 Au
7 31.49 comp10938_c0_seq1_m.5125 Au
7 31.49 comp18108_c0_seq1_m.9945 Au
7 31.49 comp17294_c0_seq1_m.9470 Au
7 31.49 comp4140_c0_seq1_m.976 Au
7 31.49 comp12824_c0_seq1_m.22913 Au
7 31.49 comp13928_c0_seq1_m.7212 Au
7 31.49 comp8246_c0_seq1_m.3372 Au
7 31.49 comp11846_c0_seq1_m.5746 Au
7 33.34 comp17536_c0_seq1_m.29037 Au
7 33.34 comp12001_c0_seq1_m.5850 Au
7 33.34 comp15384_c0_seq1_m.8256 Au
7 33.34 comp14488_c1_seq1_m.18309 Au
7 33.34 comp4341_c0_seq1_m.1084 Au
7 33.34 comp8755_c0_seq1_m.3676 Au
7 33.34 comp13435_c0_seq1_m.17194 Au
7 33.34 comp17804_c1_seq1_m.36590 Au
7 33.34 comp16821_c0_seq1_m.32183 Au
7 33.34 comp18743_c0_seq9_m.26289 Au
7 33.34 comp5012_c0_seq1_m.1620 Au
7 33.34 comp10802_c0_seq1_m.23709 Au
7 33.34 comp6591_c0_seq1_m.2415 Au
7 33.34 comp10872_c0_seq1_m.5085 Au
7 33.34 comp18297_c0_seq1_m.25126 Au
7 33.34 comp6591_c0_seq1_m.2413 Au
7 33.34 comp13279_c0_seq1_m.6788 Au
7 35.19 comp11677_c0_seq1_m.5625 Au
7 35.19 comp12867_c0_seq1_m.6474 Au
7 35.19 comp13326_c0_seq1_m.6822 Au
7 35.19 comp13130_c0_seq1_m.6675 Au
7 35.19 comp17126_c0_seq1_m.34058 Au
7 35.19 comp7670_c0_seq1_m.3067 Au
7 35.19 comp11534_c0_seq1_m.5509 Au
7 35.19 comp14568_c0_seq1_m.7692 Au
7 35.19 comp15696_c0_seq1_m.8481 Au
7 35.19 comp4531_c0_seq1_m.18352 Au
7 35.19 comp11636_c0_seq1_m.5586 Au
7 35.19 comp9051_c0_seq1_m.33913 Au
7 35.19 comp13326_c0_seq1_m.6823 Au
7 35.19 comp16466_c0_seq1_m.8960 Au
7 35.19 comp11534_c0_seq1_m.5508 Au
7 35.19 comp11636_c0_seq1_m.5587 Au
7 35.19 comp11677_c0_seq1_m.5624 Au
7 35.19 comp9579_c0_seq1_m.28718 Au
7 35.19 comp16205_c0_seq1_m.8806 Au
7 35.19 comp18759_c0_seq1_m.10323 Au
7 35.19 comp18559_c0_seq1_m.10198 Au
7 35.19 comp18029_c0_seq1_m.17435 Au
7 35.19 comp14288_c0_seq1_m.7507 Au
7 35.19 comp9333_c0_seq1_m.4070 Au
7 35.19 comp8578_c0_seq1_m.3572 Au
7 35.19 comp18029_c0_seq1_m.17436 Au
7 35.19 comp12037_c0_seq1_m.34159 Au
7 35.19 comp14288_c0_seq1_m.7508 Au
7 35.19 comp6941_c0_seq1_m.2649 Au
7 35.19 comp15722_c0_seq1_m.8495 Au
7 35.19 comp13520_c0_seq1_m.6955 Au
7 35.19 comp16156_c0_seq1_m.17140 Au
7 35.19 comp14293_c1_seq1_m.30287 Au
7 35.19 comp17874_c0_seq1_m.9815 Au
7 35.19 comp13161_c1_seq1_m.19338 Au
7 35.19 comp17755_c0_seq1_m.9745 Au
7 35.19 comp7440_c0_seq1_m.21673 Au
7 35.19 comp13107_c0_seq1_m.36667 Au
7 35.19 comp18925_c0_seq23_m.18208 Au
7 35.19 comp14613_c0_seq1_m.7714 Au
7 35.19 comp4000_c0_seq1_m.16426 Au
7 35.19 comp17755_c0_seq1_m.9746 Au
7 35.19 comp9051_c0_seq1_m.33911 Au
7 35.19 comp15852_c0_seq1_m.29934 Au
7 35.19 comp9051_c0_seq1_m.33910 Au
7 35.19 comp18958_c0_seq1_m.10411 Au
7 35.19 comp8146_c0_seq1_m.23581 Au
7 35.19 comp7440_c0_seq1_m.21674 Au
7 35.19 comp16508_c0_seq1_m.8988 Au
7 35.19 comp9029_c0_seq1_m.3869 Au
7 35.19 comp27047_c0_seq1_m.11008 Au
7 35.19 comp13834_c1_seq2_m.31595 Au
7 35.19 comp94943_c0_seq1_m.12690 Au
7 35.19 comp13304_c0_seq1_m.6808 Au
7 35.19 comp18584_c0_seq1_m.38752 Au
7 35.19 comp18666_c0_seq1_m.10284 Au
7 35.19 comp9147_c0_seq1_m.3942 Au
7 35.19 comp4570_c0_seq1_m.1248 Au
7 35.19 comp16522_c0_seq1_m.32068 Au
7 35.19 comp4367_c0_seq1_m.1108 Au
7 35.19 comp6309_c0_seq1_m.2237 Au
7 35.19 comp4827_c0_seq1_m.1480 Au
7 35.19 comp56917_c0_seq1_m.11716 Au
7 35.19 comp45854_c0_seq1_m.11453 Au
7 35.19 comp16217_c0_seq1_m.8811 Au
7 35.19 comp22774_c0_seq1_m.10799 Au
7 35.19 comp18235_c0_seq1_m.10025 Au
7 35.19 comp4583_c0_seq1_m.1264 Au
7 35.19 comp5126_c0_seq1_m.27030 Au
7 35.19 comp13072_c0_seq1_m.6641 Au
7 35.19 comp5051_c0_seq1_m.1651 Au
7 35.19 comp5132_c0_seq1_m.1707 Au
7 35.19 comp41982_c0_seq1_m.11373 Au
7 35.19 comp16410_c0_seq1_m.8928 Au
7 35.19 comp18630_c0_seq1_m.10248 f3m5_SL_f4m6_Au
7 35.19 comp16082_c1_seq1_m.19910 Au
7 35.19 comp18135_c0_seq1_m.26278 Au
7 35.19 comp17070_c0_seq1_m.31425 Au
7 35.19 comp18802_c0_seq1_m.10341 Au
7 35.19 comp12082_c0_seq1_m.38206 Au
7 35.19 comp3934_c0_seq1_m.824 Au
7 35.19 comp17440_c0_seq1_m.19610 Au
7 35.19 comp14967_c0_seq1_m.7960 Au
7 35.19 comp4570_c0_seq1_m.1249 Au
7 35.19 comp8123_c0_seq1_m.17901 Au
7 35.19 comp18760_c0_seq1_m.34442 Au
7 35.19 comp18450_c0_seq1_m.10139 Au
7 35.19 comp81547_c0_seq1_m.12362 Au
7 35.19 comp17879_c0_seq1_m.16964 Au
7 35.19 comp15189_c0_seq1_m.8122 Au
7 35.19 comp12983_c0_seq1_m.6577 Au
7 35.19 comp13161_c1_seq1_m.19339 Au
7 35.19 comp15225_c0_seq2_m.20046 Au
7 35.19 comp4771_c0_seq1_m.19454 Au
7 35.19 comp14927_c0_seq1_m.7928 Au
7 35.19 comp15325_c0_seq1_m.8212 Au
7 35.19 comp11952_c0_seq1_m.5815 Au
7 35.19 comp4570_c0_seq1_m.1250 Au
7 35.19 comp4367_c0_seq1_m.1109 Au
7 35.19 comp18958_c0_seq1_m.10410 f3m5_SL_f4m6_Au
7 35.19 comp16060_c0_seq1_m.8717 Au
7 35.19 comp4771_c0_seq1_m.19455 Au
7 35.19 comp15050_c0_seq2_m.20533 Au
7 35.19 comp24054_c0_seq1_m.10863 Au
7 35.19 comp18139_c0_seq1_m.9968 Au
7 35.19 comp13950_c0_seq1_m.7228 Au
7 35.19 comp16060_c0_seq1_m.8716 Au
7 35.19 comp10770_c0_seq1_m.5020 f3m5_SL_f4m6_Au
7 35.19 comp18300_c0_seq1_m.32898 Au
7 35.19 comp6387_c0_seq1_m.16359 Au
7 35.19 comp14448_c0_seq1_m.35480 Au
7 35.19 comp16465_c0_seq1_m.29098 Au
7 35.19 comp11056_c0_seq1_m.15891 Au
7 35.19 comp18833_c0_seq34_m.24120 Au
7 35.19 comp17829_c0_seq1_m.18216 Au
7 35.19 comp16413_c0_seq1_m.27125 Au
7 35.19 comp4510_c0_seq1_m.1206 Au
7 35.19 comp15322_c0_seq1_m.8208 Au
7 35.19 comp15006_c0_seq4_m.38302 Au
7 35.19 comp17764_c0_seq1_m.37824 Au
7 35.19 comp13815_c0_seq1_m.7135 Au
7 35.19 comp12440_c0_seq1_m.6167 Au
7 35.19 comp17039_c1_seq1_m.25949 Au
7 35.19 comp11056_c1_seq1_m.15892 Au
7 35.19 comp18815_c0_seq1_m.10344 Au
7 35.19 comp17546_c0_seq3_m.29829 Au
7 35.19 comp8957_c0_seq1_m.3823 Au
7 35.19 comp18077_c0_seq1_m.9915 Au
7 35.19 comp15474_c1_seq1_m.19182 Au
7 35.19 comp11616_c0_seq1_m.5566 Au
7 35.19 comp14157_c0_seq1_m.19834 Au
7 35.19 comp14351_c0_seq1_m.36664 Au
7 35.19 comp15474_c0_seq1_m.19180 Au
7 35.19 comp7692_c0_seq1_m.3084 Au
7 35.19 comp1627_c0_seq1_m.399 Au
7 35.19 comp8889_c0_seq1_m.3778 Au
7 35.19 comp16426_c0_seq2_m.39066 Au
7 35.19 comp11299_c2_seq1_m.25941 Au
7 35.19 comp18215_c0_seq1_m.10013 Au
7 35.19 comp18801_c0_seq12_m.19318 Au
7 35.19 comp15257_c0_seq1_m.18941 Au
7 35.19 comp17048_c0_seq1_m.9318 Au
7 35.19 comp15448_c0_seq1_m.20152 Au
7 35.19 comp13644_c0_seq1_m.7024 Au
7 35.19 comp9554_c0_seq1_m.4216 Au
7 35.19 comp14889_c0_seq1_m.7905 Au
7 35.19 comp14398_c0_seq1_m.7580 Au
7 35.19 comp14982_c0_seq2_m.30932 Au
7 35.19 comp17163_c0_seq1_m.9388 Au
7 35.19 comp12377_c0_seq1_m.6123 Au
7 35.19 comp14036_c0_seq1_m.7289 Au
7 35.19 comp18678_c3_seq1_m.36198 Au
7 35.19 comp18208_c0_seq1_m.36725 Au
7 35.19 comp16217_c0_seq1_m.8812 Au
7 35.19 comp16608_c0_seq1_m.20161 Au
7 35.19 comp9897_c0_seq1_m.39202 Au
7 35.19 comp16608_c0_seq2_m.20162 Au
7 35.19 comp16775_c0_seq1_m.9173 Au
7 35.19 comp15208_c0_seq1_m.16445 Au
7 35.19 comp3858_c0_seq1_m.766 Au
7 35.19 comp7767_c0_seq1_m.3130 Au
7 35.19 comp5447_c0_seq1_m.1860 Au
7 35.19 comp11070_c0_seq1_m.5218 Au
7 35.19 comp10384_c0_seq1_m.4742 Au
7 35.19 comp4696_c0_seq1_m.1375 Au
7 35.19 comp3858_c0_seq1_m.768 Au
7 35.19 comp7220_c0_seq1_m.2802 Au
7 35.19 comp17869_c0_seq1_m.9812 f3m5_SL_f4m6_Au
7 35.19 comp24435_c0_seq1_m.10885 Au
7 35.19 comp18666_c0_seq1_m.10283 f3m5_SL_f4m6_Au
7 35.19 comp17202_c0_seq9_m.18777 Au
7 35.19 comp15548_c0_seq1_m.8368 Au
7 35.19 comp15652_c0_seq1_m.8448 Au
7 35.19 comp14084_c1_seq1_m.16330 Au
7 35.19 comp17867_c0_seq1_m.9811 Au
7 35.19 comp16188_c0_seq1_m.8797 Au
7 35.19 comp14084_c0_seq1_m.16329 Au
7 35.19 comp13323_c0_seq1_m.6821 Au
7 35.19 comp15702_c0_seq1_m.8484 Au
7 35.19 comp15462_c0_seq1_m.8305 Au
7 35.19 comp13466_c0_seq1_m.6915 Au
7 35.19 comp8074_c0_seq1_m.3293 Au
7 35.19 comp1315_c0_seq1_m.353 Au
7 35.19 comp15702_c0_seq1_m.8485 Au
7 35.19 comp14687_c0_seq1_m.7765 Au
7 35.19 comp15987_c0_seq2_m.21751 Au
7 35.19 comp8611_c0_seq1_m.36996 Au
7 35.19 comp16804_c0_seq1_m.9189 Au
7 35.19 comp5907_c0_seq1_m.21965 Au
7 35.19 comp16833_c0_seq1_m.9202 Au
7 37.04 comp15218_c0_seq4_m.35971 Au
7 37.04 comp14569_c0_seq1_m.7693 Au
7 37.04 comp10312_c0_seq1_m.4697 Au
7 37.04 comp17202_c0_seq9_m.18779 Au
7 37.04 comp4981_c0_seq1_m.1592 Au
7 37.04 comp11453_c0_seq1_m.31052 Au
7 37.04 comp17922_c0_seq2_m.34621 Au
7 37.04 comp16548_c0_seq1_m.9022 Au
7 37.04 comp10689_c0_seq1_m.4963 Au
7 37.04 comp15212_c0_seq1_m.8147 Au
7 37.04 comp42837_c0_seq1_m.11385 Au
7 37.04 comp12803_c0_seq1_m.6438 Au
7 37.04 comp13890_c0_seq1_m.7190 Au
7 37.04 comp18666_c0_seq1_m.10282 Au
7 37.04 comp113289_c0_seq1_m.13243 Au
7 37.04 comp12449_c0_seq1_m.6174 Au
7 37.04 comp16493_c0_seq1_m.8979 Au
7 37.04 comp16801_c0_seq1_m.9185 Au
7 37.04 comp17435_c0_seq1_m.18496 Au
7 37.04 comp15741_c0_seq1_m.8506 Au
7 37.04 comp243_c0_seq1_m.61 Au
7 37.04 comp13291_c0_seq1_m.6799 Au
7 37.04 comp18726_c0_seq1_m.23667 Au
7 37.04 comp15580_c0_seq1_m.26399 Au
7 37.04 comp4189_c0_seq1_m.1003 Au
7 37.04 comp5159_c0_seq1_m.1727 Au
7 37.04 comp10474_c0_seq1_m.4801 Au
7 37.04 comp18727_c0_seq1_m.10305 Au
7 37.04 comp16374_c0_seq1_m.8902 Au
7 37.04 comp14946_c0_seq1_m.7947 Au
7 37.04 comp10959_c0_seq1_m.5143 Au
7 38.89 comp7242_c0_seq1_m.2812 Au
7 38.89 comp10601_c0_seq1_m.21071 Au
7 38.89 comp18566_c0_seq1_m.10203 Au
7 38.89 comp17171_c0_seq1_m.27882 Au
7 38.89 comp6881_c0_seq1_m.2610 Au
7 38.89 comp13728_c0_seq1_m.16162 Au
7 38.89 comp8465_c0_seq1_m.3510 Au
7 38.89 comp15590_c0_seq1_m.8401 Au
7 38.89 comp4701_c0_seq1_m.1379 Au
7 38.89 comp15098_c0_seq1_m.8053 Au
7 38.89 comp13037_c0_seq1_m.6624 Au
7 38.89 comp5159_c0_seq1_m.1725 Au
7 38.89 comp12285_c0_seq1_m.6048 Au
7 38.89 comp16659_c0_seq1_m.9097 Au
7 38.89 comp10246_c0_seq1_m.4649 Au
7 38.89 comp18360_c0_seq1_m.31698 Au
7 38.89 comp17387_c0_seq1_m.9531 f3m5_SL_NA
7 38.89 comp18600_c0_seq1_m.10228 Au
7 38.89 comp9637_c0_seq1_m.4269 Au
7 38.89 comp14682_c0_seq1_m.37496 Au
7 38.89 comp11418_c0_seq1_m.5426 Au
7 38.89 comp17463_c0_seq1_m.9580 Au
7 40.75 comp17109_c0_seq1_m.38355 Au
7 40.75 comp15289_c0_seq1_m.30495 Au
7 40.75 comp17058_c0_seq3_m.26135 Au
7 40.75 comp73442_c0_seq1_m.12119 Au
7 40.75 comp5189_c0_seq1_m.1743 Au
7 40.75 comp8863_c0_seq1_m.3759 Au
7 40.75 comp17443_c0_seq1_m.9564 Au
7 40.75 comp10765_c0_seq1_m.5017 Au
7 40.75 comp15035_c0_seq1_m.8010 Au
7 40.75 comp14818_c0_seq1_m.25380 Au
7 40.75 comp13087_c0_seq1_m.6654 Au
7 40.75 comp15289_c1_seq1_m.30496 Au
7 40.75 comp10592_c0_seq1_m.32622 Au
7 40.75 comp18252_c0_seq1_m.10041 Au
7 40.75 comp14152_c0_seq1_m.7397 Au
7 40.75 comp8092_c0_seq1_m.3309 Au
7 40.75 comp13250_c0_seq1_m.6764 Au
7 40.75 comp9908_c0_seq1_m.4427 Au
7 40.75 comp14285_c0_seq1_m.7504 Au
7 40.75 comp11078_c0_seq1_m.5225 Au
7 40.75 comp17219_c0_seq1_m.9425 Au
7 40.75 comp13219_c0_seq1_m.24471 Au
7 40.75 comp16795_c0_seq1_m.21922 Au
7 40.75 comp12347_c2_seq1_m.38145 Au
7 40.75 comp14002_c0_seq1_m.7269 Au
7 40.75 comp18094_c0_seq2_m.30675 f3m5_SL_NA
7 40.75 comp15154_c0_seq1_m.8103 Au
7 40.75 comp16792_c0_seq1_m.25895 Au
7 40.75 comp15197_c0_seq1_m.8131 Au
7 40.75 comp14782_c0_seq1_m.7820 Au
7 40.75 comp15998_c0_seq1_m.8656 Au
7 40.75 comp18919_c0_seq1_m.27002 Au
7 42.60 comp11742_c0_seq1_m.5666 Au
7 42.60 comp7431_c0_seq1_m.2938 Au
7 42.60 comp73945_c0_seq1_m.12139 Au
7 42.60 comp15334_c0_seq2_m.31740 Au
7 42.60 comp15334_c0_seq2_m.31741 Au
7 42.60 comp16028_c0_seq1_m.8678 Au
7 42.60 comp14828_c0_seq1_m.7851 Au
7 42.60 comp18597_c0_seq1_m.10226 Au
7 42.60 comp12681_c0_seq1_m.6352 Au
7 42.60 comp11905_c0_seq1_m.5789 Au
7 42.60 comp18796_c0_seq1_m.20742 Au
7 42.60 comp6499_c0_seq1_m.2346 Au
7 42.60 comp15489_c0_seq1_m.8330 Au
7 42.60 comp11458_c0_seq1_m.5453 Au
7 42.60 comp8580_c0_seq1_m.15416 Au
7 42.60 comp16319_c0_seq1_m.8868 Au
7 42.60 comp17067_c0_seq1_m.9330 Au
7 42.60 comp9908_c0_seq1_m.4426 Au
7 42.60 comp13683_c0_seq1_m.7044 Au
7 42.60 comp10534_c0_seq1_m.4849 Au
7 42.60 comp17705_c0_seq1_m.23747 Au
7 42.60 comp4543_c0_seq1_m.1224 Au
7 42.60 comp9435_c0_seq1_m.4133 Au
7 42.60 comp13238_c0_seq1_m.6756 Au
7 42.60 comp10580_c1_seq1_m.22633 Au
7 42.60 comp15514_c0_seq2_m.30110 Au
7 42.60 comp17443_c0_seq1_m.9565 Au
7 42.60 comp8108_c0_seq1_m.3318 Au
7 42.60 comp14150_c0_seq1_m.21385 Au
7 42.60 comp110804_c0_seq1_m.13105 Au
7 42.60 comp9362_c0_seq1_m.31650 Au
7 42.60 comp14262_c0_seq1_m.7483 Au
7 42.60 comp17906_c0_seq1_m.9832 f3m5_SL_f4m6_Au
7 42.60 comp14775_c0_seq1_m.38293 Au
7 42.60 comp15453_c0_seq1_m.8298 Au
7 42.60 comp5108_c0_seq1_m.1692 Au
7 42.60 comp8340_c0_seq1_m.3426 Au
7 42.60 comp14150_c1_seq1_m.21386 Au
7 42.60 comp10738_c0_seq1_m.4990 Au
7 42.60 comp14362_c0_seq1_m.28648 Au
7 42.60 comp7782_c0_seq1_m.3141 Au
7 42.60 comp13409_c0_seq1_m.6880 Au
7 42.60 comp18074_c1_seq1_m.28285 Au
7 42.60 comp13378_c0_seq1_m.6858 Au
7 42.60 comp13605_c0_seq2_m.25639 Au
7 42.60 comp11318_c0_seq1_m.5360 Au
7 42.60 comp51816_c0_seq1_m.11600 Au
7 42.60 comp6864_c0_seq1_m.2601 Au
7 44.45 comp13528_c0_seq1_m.6959 Au
7 44.45 comp16501_c0_seq1_m.8985 Au
7 44.45 comp13262_c0_seq1_m.6777 Au
7 44.45 comp35018_c0_seq1_m.11193 Au
7 44.45 comp10580_c0_seq1_m.22632 Au
7 44.45 comp16585_c0_seq1_m.38993 Au
7 44.45 comp13016_c0_seq1_m.6605 Au
7 44.45 comp13833_c0_seq1_m.7147 Au
7 44.45 comp9319_c0_seq1_m.4061 Au
7 44.45 comp18270_c0_seq2_m.39051 Au
7 44.45 comp18366_c0_seq1_m.10098 Au
7 46.30 comp18363_c0_seq1_m.20316 Au
7 46.30 comp19665_c0_seq1_m.10550 Au
7 46.30 comp10959_c0_seq1_m.5144 Au
7 46.30 comp10936_c0_seq1_m.31620 Au
7 48.15 comp12910_c0_seq1_m.6520 Au
7 48.15 comp12234_c0_seq1_m.6018 Au
7 48.15 comp12213_c0_seq1_m.6003 Au
7 48.15 comp13532_c0_seq1_m.6963 Au
7 48.15 comp14072_c0_seq1_m.7317 Au
7 48.15 comp4334_c0_seq1_m.1077 Au
7 48.15 comp6698_c0_seq1_m.2470 Au
7 48.15 comp12910_c0_seq1_m.6521 Au
7 48.15 comp12888_c0_seq1_m.6496 Au
7 48.15 comp17201_c0_seq1_m.21399 Au
7 48.15 comp9732_c0_seq1_m.4322 Au
7 48.15 comp9661_c0_seq1_m.4281 Au
7 48.15 comp13936_c0_seq1_m.7221 Au
7 48.15 comp40636_c0_seq1_m.11344 Au
7 48.15 comp16117_c0_seq1_m.8750 Au
7 48.15 comp102496_c0_seq1_m.12899 Au
7 48.15 comp13250_c0_seq1_m.6766 Au
7 48.15 comp32727_c0_seq1_m.11136 Au
7 48.15 comp5279_c0_seq1_m.1768 Au
7 48.15 comp12697_c0_seq2_m.16875 Au
7 48.15 comp16483_c0_seq2_m.32620 Au
7 48.15 comp17136_c0_seq6_m.30666 Au
7 48.15 comp13144_c0_seq1_m.6687 Au
7 48.15 comp6820_c0_seq1_m.2568 Au
7 48.15 comp6298_c0_seq1_m.2229 Au
7 48.15 comp17671_c0_seq1_m.15986 Au
7 48.15 comp18538_c0_seq1_m.29927 Au
7 48.15 comp18829_c0_seq1_m.37146 Au
7 48.15 comp18562_c0_seq1_m.10201 Au
7 48.15 comp14611_c0_seq1_m.7713 Au
7 48.15 comp18363_c1_seq1_m.20315 Au
7 48.15 comp17205_c0_seq1_m.9411 Au
7 48.15 comp18598_c0_seq3_m.16311 Au
7 48.15 comp18847_c0_seq1_m.10352 Au
7 48.15 comp18415_c0_seq1_m.16505 Au
7 48.15 comp18538_c0_seq1_m.29928 Au
7 48.15 comp16483_c0_seq2_m.32621 Au
7 48.15 comp16472_c0_seq1_m.16465 Au
7 50.01 comp18657_c0_seq3_m.28943 Au
7 50.01 comp13012_c0_seq1_m.31024 Au
7 50.01 comp14887_c1_seq1_m.21743 Au
7 50.01 comp16372_c0_seq1_m.8900 Au
7 51.86 comp17002_c0_seq1_m.18284 Au
7 51.86 comp9412_c0_seq1_m.38071 Au
7 51.86 comp13878_c0_seq1_m.7178 Au
7 51.86 comp15432_c0_seq1_m.8285 Au
7 51.86 comp11855_c0_seq1_m.5753 Au
7 51.86 comp57231_c0_seq1_m.11720 Au
7 51.86 comp17790_c0_seq1_m.36236 Au
7 51.86 comp14887_c0_seq1_m.21742 Au
7 51.86 comp15164_c0_seq1_m.31240 Au
7 51.86 comp9404_c0_seq1_m.4113 Au
7 51.86 comp17729_c0_seq1_m.9731 Au
7 51.86 comp18395_c0_seq1_m.10106 Au
7 51.86 comp16742_c0_seq1_m.17818 Au
7 51.86 comp14732_c0_seq1_m.29608 Au
7 51.86 comp360_c0_seq1_m.95 Au
7 51.86 comp15648_c0_seq1_m.32769 Au
7 51.86 comp8963_c0_seq1_m.3827 Au
7 51.86 comp17653_c0_seq1_m.9680 Au
7 51.86 comp18522_c0_seq1_m.34160 Au
7 51.86 comp16838_c0_seq1_m.9207 Au
7 51.86 comp5709_c0_seq1_m.26136 Au
7 51.86 comp14118_c0_seq1_m.7361 Au
7 51.86 comp6120_c0_seq1_m.2128 Au
7 51.86 comp17722_c0_seq1_m.9727 f3m5_SL_NA
