an_ric	an_ric_dn	an_ric_ds	an_ric_dnds
Mannua_Ricinus.7594.nuc	0.0426	0.4979	0.0855593492669211
Mannua_Ricinus.7595.nuc	0.0331	0.3331	0.0993695586910837
Mannua_Ricinus.7596.nuc	0.1323	0.3903	0.338970023059185
Mannua_Ricinus.7597.nuc	0.0708	0.5742	0.123301985370951
Mannua_Ricinus.76.nuc	0.0981	0.8452	0.116067203028869
Mannua_Ricinus.7601.nuc	0.0229	0.5146	0.0445005829770696
Mannua_Ricinus.7604.nuc	0.1263	0.8784	0.143784153005464
Mannua_Ricinus.7606.nuc	0.1121	0.4507	0.248724206789439
Mannua_Ricinus.7608.nuc	0.0293	0.3497	0.083786102373463
Mannua_Ricinus.7615.nuc	0.1135	0.2981	0.380744716538075
Mannua_Ricinus.7616.nuc	0.1714	0.6344	0.270176544766709
Mannua_Ricinus.7618.nuc	0.1162	0.4983	0.233192855709412
Mannua_Ricinus.7620.nuc	0.0797	0.3869	0.205996381493926
Mannua_Ricinus.7622.nuc	0.0622	0.9940	0.0625754527162978
Mannua_Ricinus.7625.nuc	0.0282	0.3745	0.0753004005340454
Mannua_Ricinus.7626.nuc	0.0744	0.4735	0.157127771911299
Mannua_Ricinus.7629.nuc	0.1147	0.4641	0.247145011850894
Mannua_Ricinus.763.nuc	0.0689	0.4922	0.139983746444535
Mannua_Ricinus.7630.nuc	0.0903	0.5704	0.158309957924264
Mannua_Ricinus.7632.nuc	0.1150	0.3764	0.305526036131775
Mannua_Ricinus.7635.nuc	0.0998	0.4048	0.246541501976285
Mannua_Ricinus.7638.nuc	0.0777	0.5779	0.134452327392282
Mannua_Ricinus.7639.nuc	0.1091	0.6167	0.176909356251013
Mannua_Ricinus.7640.nuc	0.1171	0.7556	0.15497617787189
Mannua_Ricinus.7642.nuc	0.1632	0.4683	0.348494554772582
Mannua_Ricinus.7646.nuc	0.0614	0.3972	0.154582074521652
Mannua_Ricinus.7648.nuc	0.1551	0.4883	0.317632602908048
Mannua_Ricinus.7654.nuc	0.0798	0.5276	0.151250947687642
Mannua_Ricinus.7655.nuc	0.1713	0.3893	0.440020549704598
Mannua_Ricinus.7656.nuc	0.0107	0.6091	0.0175669019865375
Mannua_Ricinus.7657.nuc	0.0639	0.6076	0.105167873601053
Mannua_Ricinus.766.nuc	0.0814	0.4133	0.196951367045729
Mannua_Ricinus.7660.nuc	0.0219	0.6248	0.0350512163892446
Mannua_Ricinus.7664.nuc	0.0848	1.2893	0.0657721244085938
Mannua_Ricinus.767.nuc	0.0696	0.5661	0.122946475887652
Mannua_Ricinus.7672.nuc	0.0678	0.4743	0.142947501581278
Mannua_Ricinus.7674.nuc	0.0980	0.5238	0.187094310805651
Mannua_Ricinus.7677.nuc	0.0825	0.4608	0.179036458333333
Mannua_Ricinus.7682.nuc	0.0688	0.4008	0.171656686626747
Mannua_Ricinus.7684.nuc	0.1289	0.6231	0.206868881399454
Mannua_Ricinus.7687.nuc	0.1239	0.4631	0.267544806737206
Mannua_Ricinus.7689.nuc	0.0964	0.6334	0.15219450584149
Mannua_Ricinus.7690.nuc	0.0672	1.1121	0.0604262206636094
Mannua_Ricinus.7691.nuc	0.0926	0.3486	0.265633964429145
Mannua_Ricinus.7693.nuc	0.0734	0.7038	0.104290991759022
Mannua_Ricinus.7694.nuc	0.2161	0.4820	0.448340248962656
Mannua_Ricinus.7695.nuc	0.0545	0.3932	0.138606307222787
Mannua_Ricinus.7698.nuc	0.1001	0.5978	0.167447306791569
Mannua_Ricinus.770.nuc	0.0933	0.4168	0.223848368522073
Mannua_Ricinus.7700.nuc	0.0429	0.4257	0.10077519379845
Mannua_Ricinus.7701.nuc	0.1179	0.3972	0.296827794561934
Mannua_Ricinus.7702.nuc	0.0965	0.4525	0.213259668508287
Mannua_Ricinus.7703.nuc	0.0624	0.5336	0.116941529235382
Mannua_Ricinus.7704.nuc	0.1054	0.6590	0.159939301972686
Mannua_Ricinus.7707.nuc	0.0860	0.6027	0.142691222830596
Mannua_Ricinus.7708.nuc	0.1004	0.4657	0.21558943525875
Mannua_Ricinus.771.nuc	0.2089	0.5931	0.352217164053279
Mannua_Ricinus.7711.nuc	0.0886	0.3753	0.236077804423128
Mannua_Ricinus.7712.nuc	0.0969	0.5562	0.174217907227616
Mannua_Ricinus.7715.nuc	0.1137	0.9259	0.122799438384275
Mannua_Ricinus.7716.nuc	0.1363	0.4383	0.310974218571755
Mannua_Ricinus.7719.nuc	0.0580	1.0010	0.057942057942058
Mannua_Ricinus.7720.nuc	0.0262	0.3853	0.0679989618479107
Mannua_Ricinus.7724.nuc	0.0299	0.5248	0.0569740853658537
Mannua_Ricinus.7725.nuc	0.1239	0.6198	0.199903194578896
Mannua_Ricinus.7726.nuc	0.0524	0.3891	0.134669750706759
Mannua_Ricinus.7728.nuc	0.1104	0.6870	0.160698689956332
Mannua_Ricinus.7729.nuc	0.1995	0.5459	0.365451547902546
Mannua_Ricinus.7735.nuc	0.0777	0.4458	0.174293405114401
Mannua_Ricinus.7742.nuc	0.0586	0.4056	0.144477317554241
Mannua_Ricinus.7743.nuc	0.0722	0.3377	0.213799230085875
Mannua_Ricinus.7744.nuc	0.0676	0.4547	0.148669452386189
Mannua_Ricinus.7745.nuc	0.0566	0.6481	0.0873322018207067
Mannua_Ricinus.7752.nuc	0.1599	1.3109	0.121977267526127
Mannua_Ricinus.7755.nuc	0.1506	0.4032	0.373511904761905
Mannua_Ricinus.7757.nuc	0.1349	1.0078	0.133855923794404
Mannua_Ricinus.7758.nuc	0.1053	0.6303	0.167063303188958
Mannua_Ricinus.7759.nuc	0.0617	0.3528	0.174886621315193
Mannua_Ricinus.7760.nuc	0.0459	0.5107	0.0898766399060114
Mannua_Ricinus.7761.nuc	0.1366	0.4180	0.326794258373206
Mannua_Ricinus.7764.nuc	0.1557	0.9151	0.17014533930718
Mannua_Ricinus.7765.nuc	0.1161	0.5769	0.201248049921997
Mannua_Ricinus.7766.nuc	0.0757	0.5815	0.13018056749785
Mannua_Ricinus.7767.nuc	0.1234	0.5456	0.226173020527859
Mannua_Ricinus.7776.nuc	0.0617	0.4930	0.125152129817444
Mannua_Ricinus.7778.nuc	0.1171	0.5187	0.22575669944091
Mannua_Ricinus.7781.nuc	0.1899	0.4157	0.45681982198701
Mannua_Ricinus.7783.nuc	0.0880	0.3268	0.269277845777234
Mannua_Ricinus.7784.nuc	0.0638	0.4085	0.156181150550796
Mannua_Ricinus.7785.nuc	0.0931	0.3745	0.248598130841122
Mannua_Ricinus.7787.nuc	0.1526	0.3862	0.39513205592957
Mannua_Ricinus.7789.nuc	0.0585	0.3395	0.172312223858616
Mannua_Ricinus.7790.nuc	0.0423	0.3360	0.125892857142857
Mannua_Ricinus.7792.nuc	0.0633	0.3141	0.20152817574021
Mannua_Ricinus.7794.nuc	0.0955	0.3954	0.241527567020739
Mannua_Ricinus.7795.nuc	0.0816	0.4923	0.165752589884217
Mannua_Ricinus.7799.nuc	0.0796	0.4043	0.19688350234974
Mannua_Ricinus.780.nuc	0.1381	0.5346	0.258323980546203
Mannua_Ricinus.7801.nuc	0.1489	0.5288	0.281580937972769
Mannua_Ricinus.7804.nuc	0.0551	0.4260	0.129342723004695
Mannua_Ricinus.7806.nuc	0.1238	0.3975	0.311446540880503
Mannua_Ricinus.7807.nuc	0.0892	0.5055	0.176458951533136
Mannua_Ricinus.7809.nuc	0.0738	0.6440	0.114596273291925
Mannua_Ricinus.7811.nuc	0.0738	0.6607	0.111699712426215
Mannua_Ricinus.7813.nuc	0.1198	0.4641	0.258134022839905
Mannua_Ricinus.7815.nuc	0.0731	0.7454	0.098068151328146
Mannua_Ricinus.7816.nuc	0.0605	0.4795	0.126173096976017
Mannua_Ricinus.7818.nuc	0.1354	1.6204	0.0835596149098988
Mannua_Ricinus.7819.nuc	0.1026	0.3103	0.330647760232033
Mannua_Ricinus.782.nuc	0.0801	0.4158	0.192640692640693
Mannua_Ricinus.7823.nuc	0.1532	0.6765	0.226459719142646
Mannua_Ricinus.7825.nuc	0.1874	0.6578	0.284889024019459
Mannua_Ricinus.7826.nuc	0.0398	0.2859	0.13920951381602
Mannua_Ricinus.7827.nuc	0.0512	0.4159	0.123106515989421
Mannua_Ricinus.7831.nuc	0.0914	0.3581	0.255235967606814
Mannua_Ricinus.7832.nuc	0.0755	0.4101	0.184101438673494
Mannua_Ricinus.7834.nuc	0.0657	0.6722	0.0977387682237429
Mannua_Ricinus.7837.nuc	0.0367	0.4569	0.0803239220836069
Mannua_Ricinus.7838.nuc	0.0539	0.4819	0.111848931313551
Mannua_Ricinus.7840.nuc	0.0790	0.4613	0.171255148493388
Mannua_Ricinus.7841.nuc	0.1202	0.7803	0.154043316673074
Mannua_Ricinus.7843.nuc	0.1005	0.7755	0.129593810444874
Mannua_Ricinus.7845.nuc	0.0706	0.3355	0.21043219076006
Mannua_Ricinus.7847.nuc	0.0504	0.3812	0.132214060860441
Mannua_Ricinus.7848.nuc	0.1312	0.6561	0.199969516841945
Mannua_Ricinus.7849.nuc	0.0748	0.5969	0.125314122968671
Mannua_Ricinus.7851.nuc	0.0732	0.4644	0.157622739018088
Mannua_Ricinus.7853.nuc	0.1373	0.3423	0.401110137306456
Mannua_Ricinus.7856.nuc	0.0969	0.5394	0.17964404894327
Mannua_Ricinus.7857.nuc	0.1553	0.9637	0.161149735394832
Mannua_Ricinus.7858.nuc	0.2054	0.6207	0.330916706943773
Mannua_Ricinus.786.nuc	0.0797	1.2151	0.0655913093572545
Mannua_Ricinus.7862.nuc	0.0710	0.7537	0.0942019371102561
Mannua_Ricinus.7863.nuc	0.0605	0.6031	0.100315038965346
Mannua_Ricinus.7864.nuc	0.1186	0.5489	0.216068500637639
Mannua_Ricinus.7868.nuc	0.1203	0.9180	0.131045751633987
Mannua_Ricinus.787.nuc	0.0988	0.7941	0.124417579649918
Mannua_Ricinus.7871.nuc	0.1802	0.9135	0.197263273125342
Mannua_Ricinus.7872.nuc	0.1821	0.4288	0.424673507462687
Mannua_Ricinus.7878.nuc	0.1041	0.5354	0.194434067986552
Mannua_Ricinus.788.nuc	0.0996	0.4081	0.244057828963489
Mannua_Ricinus.7880.nuc	0.0794	0.8068	0.0984134853743183
Mannua_Ricinus.7881.nuc	0.0690	0.4836	0.142679900744417
Mannua_Ricinus.7882.nuc	0.0698	1.1768	0.0593133922501699
Mannua_Ricinus.7883.nuc	0.0968	0.4578	0.211446046308432
Mannua_Ricinus.7884.nuc	0.1426	0.2856	0.499299719887955
Mannua_Ricinus.789.nuc	0.0963	0.5143	0.18724479875559
Mannua_Ricinus.7890.nuc	0.0262	0.2438	0.10746513535685
Mannua_Ricinus.7891.nuc	0.0927	0.4825	0.192124352331606
Mannua_Ricinus.7892.nuc	0.0801	0.6736	0.118913301662708
Mannua_Ricinus.7893.nuc	0.0657	0.9517	0.0690343595670905
Mannua_Ricinus.7894.nuc	0.0669	0.3939	0.16984006092917
Mannua_Ricinus.7895.nuc	0.1427	0.5080	0.280905511811024
Mannua_Ricinus.7896.nuc	0.0391	0.4645	0.0841765339074273
Mannua_Ricinus.7897.nuc	0.1292	1.2017	0.107514354664226
Mannua_Ricinus.790.nuc	0.0323	0.4167	0.0775137988960883
Mannua_Ricinus.7901.nuc	0.1777	0.7517	0.236397499002262
Mannua_Ricinus.7902.nuc	0.1136	0.4466	0.254366323331841
Mannua_Ricinus.7905.nuc	0.0716	0.5836	0.12268677176148
Mannua_Ricinus.7908.nuc	0.0744	0.4765	0.15613850996852
Mannua_Ricinus.791.nuc	0.1121	0.4999	0.224244848969794
Mannua_Ricinus.7911.nuc	0.1065	0.4174	0.255150934355534
Mannua_Ricinus.7913.nuc	0.1384	0.8569	0.161512428521414
Mannua_Ricinus.7915.nuc	0.0692	0.4886	0.141629144494474
Mannua_Ricinus.7916.nuc	0.0813	0.4142	0.196281989377112
Mannua_Ricinus.7919.nuc	0.0922	0.7343	0.125561759498842
Mannua_Ricinus.7921.nuc	0.0876	0.4856	0.180395387149918
Mannua_Ricinus.7923.nuc	0.0853	0.8206	0.103948330489885
Mannua_Ricinus.7924.nuc	0.1032	0.3293	0.313392043729122
Mannua_Ricinus.7925.nuc	0.1171	0.3954	0.29615579160344
Mannua_Ricinus.7926.nuc	0.3114	0.9086	0.342725071538631
Mannua_Ricinus.7927.nuc	0.1170	0.6897	0.169638973466725
Mannua_Ricinus.793.nuc	0.1305	0.4475	0.291620111731844
Mannua_Ricinus.7935.nuc	0.1219	0.4546	0.268147822261329
Mannua_Ricinus.7938.nuc	0.0378	0.4746	0.079646017699115
Mannua_Ricinus.7939.nuc	0.0537	0.3322	0.161649608669476
Mannua_Ricinus.794.nuc	0.0578	0.3993	0.144753318307037
Mannua_Ricinus.7941.nuc	0.0830	0.7044	0.117830777967064
Mannua_Ricinus.7942.nuc	0.1053	0.3688	0.285520607375271
Mannua_Ricinus.7943.nuc	0.1265	0.5483	0.230713113259165
Mannua_Ricinus.7948.nuc	0.1131	0.7368	0.153501628664495
Mannua_Ricinus.795.nuc	0.0900	0.7093	0.126885661920203
Mannua_Ricinus.7951.nuc	0.0461	0.5430	0.0848987108655617
Mannua_Ricinus.7955.nuc	0.1297	0.4655	0.278625134264232
Mannua_Ricinus.7956.nuc	0.0597	0.7242	0.0824357912178956
Mannua_Ricinus.7957.nuc	0.0644	0.4853	0.132701421800948
Mannua_Ricinus.7958.nuc	0.1010	0.5440	0.185661764705882
Mannua_Ricinus.796.nuc	0.0625	0.4481	0.139477795135015
Mannua_Ricinus.7961.nuc	0.1142	0.9097	0.125535890953061
Mannua_Ricinus.7965.nuc	0.0367	0.6400	0.05734375
Mannua_Ricinus.7969.nuc	0.1520	0.6553	0.231954829848924
Mannua_Ricinus.7972.nuc	0.0759	0.4450	0.170561797752809
Mannua_Ricinus.7973.nuc	0.0629	0.5159	0.121922853266137
Mannua_Ricinus.798.nuc	0.0422	0.6304	0.0669416243654822
Mannua_Ricinus.7981.nuc	0.0869	0.4766	0.18233319345363
Mannua_Ricinus.7984.nuc	0.0552	0.5963	0.0925708535971826
Mannua_Ricinus.799.nuc	0.0388	0.6293	0.0616558080406801
Mannua_Ricinus.7990.nuc	0.1530	0.3152	0.485406091370558
Mannua_Ricinus.7993.nuc	0.1695	0.4545	0.372937293729373
Mannua_Ricinus.7995.nuc	0.1330	0.8825	0.15070821529745
Mannua_Ricinus.7997.nuc	0.1063	0.5740	0.185191637630662
Mannua_Ricinus.7999.nuc	0.0500	0.2497	0.200240288346015
Mannua_Ricinus.8.nuc	0.0337	0.4055	0.0831072749691739
Mannua_Ricinus.800.nuc	0.0535	0.6113	0.0875184034025847
Mannua_Ricinus.8005.nuc	0.2282	0.5232	0.436162079510703
Mannua_Ricinus.801.nuc	0.0760	0.8083	0.0940244958554992
Mannua_Ricinus.8011.nuc	0.1010	0.3835	0.263363754889179
Mannua_Ricinus.8012.nuc	0.0866	0.4812	0.179966749792186
Mannua_Ricinus.8014.nuc	0.0828	0.4441	0.186444494483225
Mannua_Ricinus.8015.nuc	0.1370	0.4516	0.303365810451727
Mannua_Ricinus.8018.nuc	0.1506	0.4980	0.302409638554217
Mannua_Ricinus.8020.nuc	0.1696	0.7840	0.216326530612245
Mannua_Ricinus.8023.nuc	0.0891	0.3521	0.253053109911957
Mannua_Ricinus.8033.nuc	0.1159	0.5823	0.199038296410785
Mannua_Ricinus.8034.nuc	0.1639	0.4817	0.340253269669919
Mannua_Ricinus.8036.nuc	0.1108	0.4729	0.234299006132375
Mannua_Ricinus.8037.nuc	0.0817	0.9665	0.0845318158303156
Mannua_Ricinus.8039.nuc	0.0258	0.4615	0.0559046587215601
Mannua_Ricinus.804.nuc	0.0794	0.4396	0.180618744313012
Mannua_Ricinus.8042.nuc	0.0087	0.4666	0.0186455207886841
Mannua_Ricinus.8043.nuc	0.0709	0.4820	0.147095435684647
Mannua_Ricinus.8045.nuc	0.1176	0.4926	0.238733252131547
Mannua_Ricinus.8048.nuc	0.0569	0.4287	0.132726848612083
Mannua_Ricinus.8049.nuc	0.1494	0.5606	0.266500178380307
Mannua_Ricinus.805.nuc	0.0520	1.9443	0.0267448439026899
Mannua_Ricinus.8050.nuc	0.0275	0.4732	0.0581149619611158
Mannua_Ricinus.8052.nuc	0.0236	0.2838	0.0831571529245948
Mannua_Ricinus.8053.nuc	0.0952	0.7192	0.132369299221357
Mannua_Ricinus.8055.nuc	0.0669	0.4713	0.141947803946531
Mannua_Ricinus.8057.nuc	0.0580	0.5273	0.109994310639105
Mannua_Ricinus.8059.nuc	0.1167	0.6500	0.179538461538462
Mannua_Ricinus.806.nuc	0.0410	1.3771	0.0297727107690073
Mannua_Ricinus.8060.nuc	0.0755	0.5076	0.148739164696611
Mannua_Ricinus.8061.nuc	0.0686	0.5960	0.11510067114094
Mannua_Ricinus.8064.nuc	0.0507	0.4644	0.109173126614987
Mannua_Ricinus.8065.nuc	0.0828	0.4921	0.168258484047958
Mannua_Ricinus.8066.nuc	0.1350	0.6525	0.206896551724138
Mannua_Ricinus.8070.nuc	0.0380	0.4838	0.0785448532451426
Mannua_Ricinus.8072.nuc	0.0659	0.3854	0.170991177996886
Mannua_Ricinus.8074.nuc	0.0697	0.4615	0.151029252437703
Mannua_Ricinus.8075.nuc	0.1099	0.5594	0.19646049338577
Mannua_Ricinus.8076.nuc	0.1011	0.7813	0.129399718418021
Mannua_Ricinus.8079.nuc	0.1422	0.5494	0.258827812158719
Mannua_Ricinus.8082.nuc	0.1128	0.4477	0.251954433772616
Mannua_Ricinus.8084.nuc	0.0743	0.5428	0.136882829771555
Mannua_Ricinus.8086.nuc	0.0789	0.6032	0.130802387267905
Mannua_Ricinus.8089.nuc	0.1179	0.3701	0.318562550661983
Mannua_Ricinus.8090.nuc	0.0577	0.6547	0.0881319688406904
Mannua_Ricinus.8091.nuc	0.1331	0.8738	0.152323186083772
Mannua_Ricinus.8092.nuc	0.0517	0.5488	0.0942055393586006
Mannua_Ricinus.8093.nuc	0.1256	0.4345	0.289067894131185
Mannua_Ricinus.8094.nuc	0.0913	0.6464	0.141243811881188
Mannua_Ricinus.8095.nuc	0.1427	0.5007	0.285000998601957
Mannua_Ricinus.8098.nuc	0.1106	0.5538	0.199711087035031
Mannua_Ricinus.8099.nuc	0.0830	0.6566	0.12640877246421
Mannua_Ricinus.81.nuc	0.0535	0.5358	0.0998506905561777
Mannua_Ricinus.810.nuc	0.1278	0.4935	0.258966565349544
Mannua_Ricinus.8100.nuc	0.0718	0.8643	0.0830730070577346
Mannua_Ricinus.8103.nuc	0.1435	0.5481	0.261813537675607
Mannua_Ricinus.8104.nuc	0.0269	2.7308	0.00985059323275231
Mannua_Ricinus.8105.nuc	0.0496	0.5211	0.0951832661677221
Mannua_Ricinus.8106.nuc	0.0736	0.5820	0.126460481099656
Mannua_Ricinus.8108.nuc	0.0338	0.7425	0.0455218855218855
Mannua_Ricinus.811.nuc	0.1220	0.5182	0.235430335777692
Mannua_Ricinus.8116.nuc	0.0381	0.4150	0.0918072289156627
Mannua_Ricinus.8118.nuc	0.0624	1.9319	0.0322998084786997
Mannua_Ricinus.812.nuc	0.1526	0.5401	0.282540270320311
Mannua_Ricinus.8122.nuc	0.0655	0.5752	0.113873435326843
Mannua_Ricinus.8123.nuc	0.1279	0.4814	0.265683423348567
Mannua_Ricinus.8125.nuc	0.1409	0.2601	0.541714725105729
Mannua_Ricinus.8126.nuc	0.1378	0.4660	0.295708154506438
Mannua_Ricinus.8127.nuc	0.1637	0.4673	0.35031029317355
Mannua_Ricinus.8129.nuc	0.0875	0.6008	0.145639147802929
Mannua_Ricinus.8130.nuc	0.0515	0.9578	0.0537690540822719
Mannua_Ricinus.8132.nuc	0.0505	0.7457	0.067721603862143
Mannua_Ricinus.8133.nuc	0.0060	0.3570	0.0168067226890756
Mannua_Ricinus.8134.nuc	0.0999	0.5318	0.18785257615645
Mannua_Ricinus.8136.nuc	0.1232	0.7344	0.167755991285403
Mannua_Ricinus.8139.nuc	0.0634	0.6395	0.0991399530883503
Mannua_Ricinus.814.nuc	0.0603	0.3284	0.183617539585871
Mannua_Ricinus.8142.nuc	0.0159	4.0337	0.00394179041574733
Mannua_Ricinus.8146.nuc	0.0537	0.4361	0.123136895207521
Mannua_Ricinus.8149.nuc	0.1084	0.5862	0.184919822586148
Mannua_Ricinus.815.nuc	0.0967	0.9944	0.0972445695897023
Mannua_Ricinus.8152.nuc	0.0362	0.5284	0.0685087055261166
Mannua_Ricinus.8155.nuc	0.1278	0.7130	0.179242636746143
Mannua_Ricinus.8156.nuc	0.1076	0.4822	0.223143923683119
Mannua_Ricinus.8158.nuc	0.0737	0.6221	0.11846969940524
Mannua_Ricinus.8159.nuc	0.2835	0.8310	0.34115523465704
Mannua_Ricinus.8160.nuc	0.0859	0.4189	0.205060873716878
Mannua_Ricinus.8162.nuc	0.0423	0.3901	0.108433734939759
Mannua_Ricinus.8164.nuc	0.0065	0.5018	0.0129533678756477
Mannua_Ricinus.8165.nuc	0.0599	0.4485	0.13355629877369
Mannua_Ricinus.8166.nuc	0.0457	0.3155	0.144849445324881
Mannua_Ricinus.8167.nuc	0.0569	0.9774	0.0582156742377737
Mannua_Ricinus.817.nuc	0.1086	0.5317	0.204250517208952
Mannua_Ricinus.8170.nuc	0.1122	0.5690	0.197188049209139
Mannua_Ricinus.8172.nuc	0.0545	0.8645	0.0630422209369578
Mannua_Ricinus.8173.nuc	0.0938	0.3438	0.27283304246655
Mannua_Ricinus.8174.nuc	0.0426	0.8934	0.0476830087306917
Mannua_Ricinus.8175.nuc	0.1103	0.3842	0.287090057261843
Mannua_Ricinus.8177.nuc	0.1463	0.9158	0.159751037344398
Mannua_Ricinus.8179.nuc	0.0256	0.4034	0.0634605850272682
Mannua_Ricinus.818.nuc	0.0500	1.5534	0.0321874597656753
Mannua_Ricinus.8182.nuc	0.0832	0.4444	0.187218721872187
Mannua_Ricinus.8184.nuc	0.0119	0.3405	0.0349486049926579
Mannua_Ricinus.819.nuc	0.0868	0.6082	0.142716211772443
Mannua_Ricinus.8190.nuc	0.0690	0.5823	0.118495620814013
Mannua_Ricinus.8191.nuc	0.0141	0.5590	0.0252236135957066
Mannua_Ricinus.8192.nuc	0.1126	0.4688	0.24018771331058
Mannua_Ricinus.8196.nuc	0.0534	3.9467	0.0135302911292979
Mannua_Ricinus.8197.nuc	0.0844	0.6085	0.138701725554643
Mannua_Ricinus.820.nuc	0.0396	0.4249	0.0931983996234408
Mannua_Ricinus.8200.nuc	0.0601	0.4507	0.133348125138673
Mannua_Ricinus.8202.nuc	0.1119	0.5050	0.221584158415842
Mannua_Ricinus.8204.nuc	0.0664	0.3916	0.169560776302349
Mannua_Ricinus.8205.nuc	0.0281	0.5675	0.0495154185022026
Mannua_Ricinus.8206.nuc	0.0766	1.0891	0.0703333027270223
Mannua_Ricinus.8207.nuc	0.0695	0.3943	0.176261729647477
Mannua_Ricinus.8208.nuc	0.0666	0.5670	0.117460317460317
Mannua_Ricinus.8209.nuc	0.1121	0.5854	0.191492996241886
Mannua_Ricinus.8210.nuc	0.1178	0.4975	0.23678391959799
Mannua_Ricinus.8211.nuc	0.0495	0.3447	0.143603133159269
Mannua_Ricinus.8213.nuc	0.0212	0.5798	0.0365643325284581
Mannua_Ricinus.8214.nuc	0.0985	0.8339	0.118119678618539
Mannua_Ricinus.8215.nuc	0.1234	1.2601	0.0979287358146179
Mannua_Ricinus.8216.nuc	0.0468	0.5232	0.0894495412844037
Mannua_Ricinus.8217.nuc	0.0790	0.2904	0.272038567493113
Mannua_Ricinus.8218.nuc	0.0163	0.5662	0.0287884139879901
Mannua_Ricinus.8220.nuc	0.0275	0.4136	0.0664893617021277
Mannua_Ricinus.8225.nuc	0.0587	0.7557	0.0776763265846235
Mannua_Ricinus.8227.nuc	0.0852	0.5968	0.142761394101877
Mannua_Ricinus.8229.nuc	0.0455	0.5193	0.0876179472366647
Mannua_Ricinus.823.nuc	0.0820	0.5757	0.142435296161195
Mannua_Ricinus.8230.nuc	0.0905	0.5814	0.155658754729962
Mannua_Ricinus.8231.nuc	0.0731	0.7028	0.104012521343199
Mannua_Ricinus.8232.nuc	0.0802	0.4593	0.17461354234705
Mannua_Ricinus.8234.nuc	0.0871	0.5171	0.168439373428737
Mannua_Ricinus.8239.nuc	0.1125	0.4159	0.270497715797067
Mannua_Ricinus.8240.nuc	0.0535	0.3632	0.147301762114537
Mannua_Ricinus.8242.nuc	0.0634	0.7609	0.0833223813904587
Mannua_Ricinus.8246.nuc	0.0766	0.4150	0.184578313253012
Mannua_Ricinus.8247.nuc	0.0317	0.5285	0.0599810785241249
Mannua_Ricinus.8252.nuc	0.0544	0.4455	0.122109988776655
Mannua_Ricinus.8256.nuc	0.1316	0.5995	0.219516263552961
Mannua_Ricinus.8257.nuc	0.1413	0.4988	0.283279871692061
Mannua_Ricinus.8260.nuc	0.0422	0.4484	0.0941123996431757
Mannua_Ricinus.8262.nuc	0.0639	0.5406	0.118201997780244
Mannua_Ricinus.8264.nuc	0.1207	0.3767	0.320414122644014
Mannua_Ricinus.8265.nuc	0.1235	0.4516	0.273472099202834
Mannua_Ricinus.8266.nuc	0.0730	0.6445	0.113266097750194
Mannua_Ricinus.8269.nuc	0.0381	0.4952	0.0769386106623586
Mannua_Ricinus.8271.nuc	0.0615	0.5775	0.106493506493506
Mannua_Ricinus.8274.nuc	0.0736	0.3923	0.187611521794545
Mannua_Ricinus.8275.nuc	0.1145	0.7598	0.150697551987365
Mannua_Ricinus.8279.nuc	0.1254	0.5352	0.234304932735426
Mannua_Ricinus.8283.nuc	0.0949	0.4944	0.191949838187702
Mannua_Ricinus.8285.nuc	0.1083	0.4648	0.233003442340792
Mannua_Ricinus.8287.nuc	0.0575	0.3540	0.162429378531073
Mannua_Ricinus.8289.nuc	0.0971	0.4986	0.194745286803049
Mannua_Ricinus.8290.nuc	0.0532	0.4597	0.115727648466391
Mannua_Ricinus.8293.nuc	0.0767	0.5616	0.136574074074074
Mannua_Ricinus.8297.nuc	0.1315	0.5598	0.234905323329761
Mannua_Ricinus.8298.nuc	0.1413	0.4648	0.304001721170396
Mannua_Ricinus.8299.nuc	0.0476	0.8016	0.0593812375249501
Mannua_Ricinus.8301.nuc	0.1922	1.3548	0.141865958074993
Mannua_Ricinus.8302.nuc	0.0698	0.6780	0.102949852507375
Mannua_Ricinus.8309.nuc	0.0401	0.3482	0.11516369902355
Mannua_Ricinus.831.nuc	0.1091	0.4724	0.230948348856901
Mannua_Ricinus.8312.nuc	0.0649	0.4883	0.132910096252304
Mannua_Ricinus.8313.nuc	0.0768	0.4490	0.171046770601336
Mannua_Ricinus.8315.nuc	0.0669	0.4185	0.159856630824373
Mannua_Ricinus.8317.nuc	0.0777	0.3512	0.22124145785877
Mannua_Ricinus.8318.nuc	0.1002	0.9797	0.102276207002144
Mannua_Ricinus.8319.nuc	0.0584	0.4973	0.11743414437965
Mannua_Ricinus.832.nuc	0.0571	0.2953	0.193362682018286
Mannua_Ricinus.8320.nuc	0.0828	0.4484	0.184656556645852
Mannua_Ricinus.8321.nuc	0.0741	0.6197	0.119573987413264
Mannua_Ricinus.8322.nuc	0.1434	0.5889	0.24350483953133
Mannua_Ricinus.8323.nuc	0.1058	0.5539	0.191009207438166
Mannua_Ricinus.8325.nuc	0.0116	0.3772	0.0307529162248144
Mannua_Ricinus.8326.nuc	0.1006	0.5176	0.19435857805255
Mannua_Ricinus.8327.nuc	0.0215	0.7275	0.029553264604811
Mannua_Ricinus.8328.nuc	0.0624	0.6588	0.0947176684881603
Mannua_Ricinus.8329.nuc	0.1235	0.3502	0.352655625356939
Mannua_Ricinus.8330.nuc	0.0639	0.7374	0.0866558177379984
